2026-09-24 21:36:49,879 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:05:04,806 | INFO | sqlalchemy.engine.Engine | [cached since 0.007015s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:05:04,807 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:05:10,736 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:05:10,739 | INFO | sqlalchemy.engine.Engine | SELECT products.id AS products_id, products.name AS products_name, products.description AS products_description, products.category AS products_category, products.price AS products_price, products.stock AS products_stock, products.is_active AS products_is_active 
FROM products ORDER BY products.id ASC 
 LIMIT %(param_1)s OFFSET %(param_2)s
2026-09-24 22:05:10,739 | INFO | sqlalchemy.engine.Engine | [generated in 0.00056s] {'param_1': 10, 'param_2': 0}
2026-09-24 22:05:10,762 | INFO | sqlalchemy.engine.Engine | ROLLBACK
2026-09-24 22:09:11,300 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:09:11,303 | INFO | sqlalchemy.engine.Engine | SELECT products.id AS products_id, products.name AS products_name, products.description AS products_description, products.category AS products_category, products.price AS products_price, products.stock AS products_stock, products.is_active AS products_is_active 
FROM products ORDER BY products.id ASC 
 LIMIT %(param_1)s OFFSET %(param_2)s
2026-09-24 22:09:11,304 | INFO | sqlalchemy.engine.Engine | [cached since 240.6s ago] {'param_1': 10, 'param_2': 0}
2026-09-24 22:09:11,312 | INFO | sqlalchemy.engine.Engine | ROLLBACK
2026-09-24 22:09:30,649 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:09:31,711 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:09:35,693 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:10:02,210 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:10:10,446 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:10:10,968 | INFO | watchfiles.main | 5 changes detected
2026-09-24 22:10:12,318 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:10:13,031 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:10:13,031 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:13,034 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:10:13,034 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:13,036 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:10:13,036 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:13,037 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:10:13,043 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:13,043 | INFO | sqlalchemy.engine.Engine | [generated in 0.00054s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:13,054 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:13,054 | INFO | sqlalchemy.engine.Engine | [cached since 0.01162s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:13,057 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:10:13,952 | INFO | watchfiles.main | 2 changes detected
2026-09-24 22:10:14,543 | INFO | watchfiles.main | 5 changes detected
2026-09-24 22:10:16,035 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:10:16,035 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:16,037 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:10:16,038 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:16,038 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:10:16,038 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:16,039 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:10:16,042 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:16,043 | INFO | sqlalchemy.engine.Engine | [generated in 0.00035s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:16,051 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:16,052 | INFO | sqlalchemy.engine.Engine | [cached since 0.009575s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:16,055 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:10:19,371 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:10:19,374 | INFO | sqlalchemy.engine.Engine | SELECT products.id AS products_id, products.name AS products_name, products.description AS products_description, products.category AS products_category, products.price AS products_price, products.stock AS products_stock, products.is_active AS products_is_active 
FROM products ORDER BY products.id ASC 
 LIMIT %(param_1)s OFFSET %(param_2)s
2026-09-24 22:10:19,374 | INFO | sqlalchemy.engine.Engine | [generated in 0.00042s] {'param_1': 10, 'param_2': 0}
2026-09-24 22:10:19,383 | INFO | sqlalchemy.engine.Engine | ROLLBACK
2026-09-24 22:10:38,304 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:10:38,304 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:38,306 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:10:38,306 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:38,307 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:10:38,307 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:38,308 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:10:38,311 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:38,311 | INFO | sqlalchemy.engine.Engine | [generated in 0.00030s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:38,318 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:38,318 | INFO | sqlalchemy.engine.Engine | [cached since 0.007251s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:38,319 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:10:40,122 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:10:40,122 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:40,124 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:10:40,124 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:40,125 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:10:40,125 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:10:40,126 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:10:40,133 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:40,133 | INFO | sqlalchemy.engine.Engine | [generated in 0.00059s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:40,140 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:10:40,141 | INFO | sqlalchemy.engine.Engine | [cached since 0.008136s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:10:40,142 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:10:42,378 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:10:42,382 | INFO | sqlalchemy.engine.Engine | SELECT products.id AS products_id, products.name AS products_name, products.description AS products_description, products.category AS products_category, products.price AS products_price, products.stock AS products_stock, products.is_active AS products_is_active 
FROM products ORDER BY products.id ASC 
 LIMIT %(param_1)s OFFSET %(param_2)s
2026-09-24 22:10:42,383 | INFO | sqlalchemy.engine.Engine | [generated in 0.00075s] {'param_1': 10, 'param_2': 0}
2026-09-24 22:10:42,396 | INFO | sqlalchemy.engine.Engine | ROLLBACK
2026-09-24 22:11:30,360 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:11:31,254 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:11:31,813 | INFO | watchfiles.main | 5 changes detected
2026-09-24 22:11:33,852 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:11:33,852 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:11:33,853 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:11:33,854 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:11:33,855 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:11:33,855 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:11:33,856 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:11:33,860 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:11:33,860 | INFO | sqlalchemy.engine.Engine | [generated in 0.00038s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:11:33,866 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:11:33,866 | INFO | sqlalchemy.engine.Engine | [cached since 0.006139s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:11:33,867 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:11:57,582 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:11:58,365 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:11:58,720 | INFO | watchfiles.main | 5 changes detected
2026-09-24 22:12:00,349 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:12:00,350 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:12:00,351 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:12:00,351 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:12:00,352 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:12:00,352 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:12:00,353 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:12:00,357 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:12:00,358 | INFO | sqlalchemy.engine.Engine | [generated in 0.00056s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:12:00,363 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:12:00,363 | INFO | sqlalchemy.engine.Engine | [cached since 0.006063s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:12:00,364 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:12:02,116 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:12:03,268 | INFO | watchfiles.main | 1 change detected
2026-09-24 22:12:04,130 | INFO | watchfiles.main | 5 changes detected
2026-09-24 22:12:06,774 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:12:06,775 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:12:06,777 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 22:12:06,778 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:12:06,779 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 22:12:06,779 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 22:12:06,780 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 22:12:06,789 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:12:06,789 | INFO | sqlalchemy.engine.Engine | [generated in 0.00083s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:12:06,797 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 22:12:06,798 | INFO | sqlalchemy.engine.Engine | [cached since 0.009131s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 22:12:06,799 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 22:13:21,435 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 22:13:21,436 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
